player_id,player_name,team,team_elo,position_final,age_2026,height_cm,weight_kg,club_wc22,club_prestige_wc22,market_value_M_proxy,injury_status,injury_notes,tournaments_played,recent_matches,recent_starts,recent_minutes,recent_goals,recent_shots,recent_xg,recent_key_passes,recent_interceptions,recent_progressive_carries,recent_passes_completed,xg_p90,goals_p90,key_passes_p90,interceptions_p90,prog_carries_p90,pass_accuracy,dribble_success,last_seen
66887,Hamdi Fathi,Egypt,1777.03,MID,,,,,,30.0,0,Available,1,3,0,247,0,6,0.1937,2,4,14,114,0.0706,0.0,0.7287,1.4575,5.1012,0.95,0.5,2024-01-28
67742,Emam Ashour Metwally Abdelghany,Egypt,1777.03,MID,,,,,,30.0,0,Available,1,2,0,203,0,5,0.1498,2,4,21,60,0.0664,0.0,0.8867,1.7734,9.3103,0.7792,,2024-01-22
3568,Mohamed Naser Elsayed Elneny,Egypt,1777.03,MID,,,,,,30.0,0,Available,1,2,0,188,0,1,0.0492,1,1,15,107,0.0236,0.0,0.4787,0.4787,7.1809,0.9469,1.0,2024-01-28
70682,Marwan Attia Fahim Ghallab,Egypt,1777.03,MID,,,,,,30.0,0,Available,1,2,0,180,0,2,0.0419,2,1,14,100,0.021,0.0,1.0,0.5,7.0,0.9434,,2024-01-28
5257,Mahmoud Abdul Monem Abdelhamid Soliman,Egypt,1777.03,MID,,,,,,30.0,0,Available,1,1,0,98,0,0,0.0,0,1,0,0,0.0,0.0,0.0,0.9184,0.0,,,2024-01-22
5265,Mohamed El Sayed Mohamed El Shenawy Gomaa,Egypt,1777.03,MID,,,,,,30.0,0,Available,1,2,0,202,0,0,0.0,0,0,2,33,0.0,0.0,0.0,0.0,0.8911,1.0,,2024-01-22
15311,Ahmed Hassan Mahgoub,Egypt,1777.03,MID,,,,,,30.0,0,Available,1,1,0,100,0,0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,,2024-01-14
70464,Mohanad Mostafa Lasheen,Egypt,1777.03,MID,,,,,,30.0,0,Available,1,1,0,123,0,0,0.0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.6667,,2024-01-28
70835,Mohamed Hamdy Sharaf,Egypt,1777.03,MID,,,,,,30.0,0,Available,1,3,0,283,0,0,0.0,4,3,12,99,0.0,0.0,1.2721,0.9541,3.8163,0.8115,0.3333,2024-01-28
10955,Harry Kane,England,1991.02,MID,33.0,,,Tottenham,5.0,30.0,0,Available,1,7,0,605,3,18,3.0536000000000003,5,0,19,67,0.4543,0.4463,0.7438,0.0,2.8264,0.6442,0.5,2024-07-14
3834,Ivan Toney,England,1991.02,MID,,,,,,30.0,0,Available,1,3,0,337,1,2,0.9069,1,2,1,9,0.2422,0.2671,0.2671,0.5341,0.2671,0.6,,2024-07-14
3664,Trent Alexander-Arnold,England,1991.02,MID,28.0,,,Liverpool,9.5,57.0,0,Available,1,4,0,341,1,5,0.9082,3,2,15,87,0.2397,0.2639,0.7918,0.5279,3.9589,0.8529,0.0,2024-07-06
30714,Jude Bellingham,England,1991.02,MID,23.0,,,Dortmund,5.0,30.0,0,Available,1,7,0,677,3,7,1.4476,6,4,79,316,0.1924,0.3988,0.7976,0.5318,10.5022,0.8472,0.6364,2024-07-14
22084,Bukayo Saka,England,1991.02,MID,25.0,,,Arsenal,9.0,54.0,0,Available,1,7,0,638,2,9,1.3004,8,0,64,223,0.1834,0.2821,1.1285,0.0,9.0282,0.8352,0.5789,2024-07-14
39461,Cole Palmer,England,1991.02,MID,,,,,,30.0,0,Available,1,5,0,518,2,4,0.9201,2,0,20,59,0.1599,0.3475,0.3475,0.0,3.4749,0.7662,0.0,2024-07-14
4354,Phil Foden,England,1991.02,MID,26.0,,,Manchester City,9.5,57.0,0,Available,1,7,0,624,0,13,0.747,6,2,40,310,0.1077,0.0,0.8654,0.2885,5.7692,0.8311,0.5714,2024-07-14
4760,Ollie Watkins,England,1991.02,MID,,,,,,30.0,0,Available,1,3,0,276,1,3,0.2245,0,1,0,3,0.0732,0.3261,0.0,0.3261,0.0,0.6,0.0,2024-07-14
3943,Declan Rice,England,1991.02,MID,27.0,,,West Ham,5.0,30.0,0,Available,1,7,0,696,0,9,0.3927,4,8,67,486,0.0508,0.0,0.5172,1.0345,8.6638,0.9101,0.8333,2024-07-14
99174,Kobbie Mainoo,England,1991.02,MID,,,,,,30.0,0,Available,1,6,0,508,0,5,0.2503999999999999,3,4,23,184,0.0444,0.0,0.5315,0.7087,4.0748,0.9064,0.2,2024-07-14
34526,Marc Guehi,England,1991.02,MID,,,,,,30.0,0,Available,1,6,0,581,0,2,0.1389,1,2,56,422,0.0215,0.0,0.1549,0.3098,8.6747,0.9336,0.0,2024-07-14
3308,Kieran Trippier,England,1991.02,MID,36.0,,,Newcastle Utd,5.0,30.0,0,Available,1,6,0,502,0,1,0.089,9,2,22,313,0.016,0.0,1.6135,0.3586,3.9442,0.8867,0.5,2024-07-10
9000,Eberechi Eze,England,1991.02,MID,,,,,,30.0,0,Available,1,3,0,331,0,2,0.0404,0,1,10,28,0.011,0.0,0.0,0.2719,2.719,0.7368,0.5,2024-07-06
3244,John Stones,England,1991.02,MID,32.0,,,Manchester City,9.5,57.0,0,Available,1,7,0,689,0,1,0.0716,1,0,90,524,0.0094,0.0,0.1306,0.0,11.7562,0.9391,,2024-07-14
3205,Kyle Walker,England,1991.02,MID,36.0,,,Manchester City,9.5,57.0,0,Available,1,7,0,692,0,0,0.0,1,7,71,497,0.0,0.0,0.1301,0.9104,9.2341,0.8843,0.6667,2024-07-14
3382,Luke Shaw,England,1991.02,MID,31.0,,,Manchester Utd,9.0,54.0,0,Available,1,3,0,299,0,0,0.0,1,2,11,78,0.0,0.0,0.301,0.602,3.311,0.8864,0.5,2024-07-14
3468,Jordan Pickford,England,1991.02,MID,32.0,,,Everton,5.0,30.0,0,Available,1,7,0,703,0,0,0.0,0,0,53,225,0.0,0.0,0.0,0.0,6.7852,0.7353,,2024-07-14
3822,Ezri Konsa Ngoyo,England,1991.02,MID,,,,,,30.0,0,Available,1,2,0,198,0,0,0.0,0,0,3,48,0.0,0.0,0.0,0.0,1.3636,0.9412,,2024-07-06
9640,Jarrod Bowen,England,1991.02,MID,,,,,,30.0,0,Available,1,2,0,185,0,0,0.0,1,0,2,10,0.0,0.0,0.4865,0.0,0.973,0.625,0.0,2024-06-20
28104,Anthony Gordon,England,1991.02,MID,,,,,,30.0,0,Available,1,1,0,93,0,0,0.0,1,0,1,3,0.0,0.0,0.9677,0.0,0.9677,1.0,,2024-06-25
29399,Conor Gallagher,England,1991.02,MID,,,,,,30.0,0,Available,1,5,0,445,0,0,0.0,0,1,5,47,0.0,0.0,0.0,0.2022,1.0112,0.8545,1.0,2024-07-10
3009,Kylian Mbappé Lottin,France,2034.02,MID,,,,,,30.0,0,Available,1,5,0,474,1,24,2.5066,3,1,61,160,0.4759,0.1899,0.5696,0.1899,11.5823,0.8696,0.6296,2024-07-09
2972,Marcus Thuram,France,2034.02,MID,29.0,,,M'Gladbach,5.0,30.0,0,Available,1,4,0,353,0,12,1.1785,1,2,16,46,0.3005,0.0,0.255,0.5099,4.0793,0.8214,0.3333,2024-07-05
39420,Bradley Barcola,France,2034.02,MID,,,,,,30.0,0,Available,1,3,0,279,1,3,0.8625999999999999,4,1,20,29,0.2783,0.3226,1.2903,0.3226,6.4516,0.8788,0.6667,2024-07-09
5477,Ousmane Dembélé,France,2034.02,MID,,,,,,30.0,0,Available,1,5,0,427,1,9,1.2425,14,1,74,123,0.2619,0.2108,2.9508,0.2108,15.5972,0.6872,0.5909,2024-07-09
5487,Antoine Griezmann,France,2034.02,MID,35.0,,,AtlÃ©tico Madrid,5.0,30.0,0,Available,1,6,0,531,0,12,1.5194,9,1,28,152,0.2575,0.0,1.5254,0.1695,4.7458,0.7716,1.0,2024-07-09
11990,Youssouf Fofana,France,2034.02,MID,27.0,,,Monaco,5.0,30.0,0,Available,1,3,0,313,1,2,0.8065,0,1,5,25,0.2319,0.2875,0.0,0.2875,1.4377,0.8333,,2024-07-05
6704,Theo Bernard François Hernández,France,2034.02,MID,,,,,,30.0,0,Available,1,6,0,596,1,5,1.0266,6,4,66,357,0.155,0.151,0.906,0.604,9.9664,0.913,0.6364,2024-07-09
4445,Jules Koundé,France,2034.02,MID,,,,,,30.0,0,Available,1,6,0,593,1,2,0.8543,11,7,54,335,0.1297,0.1518,1.6695,1.0624,8.1956,0.8375,0.5,2024-07-09
22097,Randal Kolo Muani,France,2034.02,MID,28.0,,,Eint Frankfurt,5.0,30.0,0,Available,1,5,0,424,1,3,0.4509999999999999,1,1,10,30,0.0957,0.2123,0.2123,0.2123,2.1226,0.7317,0.25,2024-07-09
10481,Aurélien Djani Tchouaméni,France,2034.02,MID,,,,,,30.0,0,Available,1,5,0,478,0,12,0.4049,5,6,65,354,0.0762,0.0,0.9414,1.1297,12.2385,0.9291,,2024-07-09
3026,Adrien Rabiot,France,2034.02,MID,31.0,,,Juventus,8.5,51.0,0,Available,1,5,0,377,0,3,0.262,10,1,54,214,0.0625,0.0,2.3873,0.2387,12.8912,0.9106,0.75,2024-07-09
24778,Eduardo Camavinga,France,2034.02,MID,24.0,,,Real Madrid,10.0,60.0,0,Available,1,4,0,375,0,2,0.258,3,1,13,79,0.0619,0.0,0.72,0.24,3.12,0.908,0.0,2024-07-09
3961,N'Golo Kanté,France,2034.02,MID,,,,,,30.0,0,Available,1,6,0,522,0,5,0.2401,10,7,54,291,0.0414,0.0,1.7241,1.2069,9.3103,0.8981,0.5,2024-07-09
3604,Olivier Giroud,France,2034.02,MID,40.0,,,Milan,5.0,30.0,0,Available,1,4,0,375,0,2,0.1569,2,0,0,9,0.0377,0.0,0.48,0.0,0.0,0.6923,,2024-07-09
8519,Dayotchanculle Upamecano,France,2034.02,MID,,,,,,30.0,0,Available,1,6,0,590,0,3,0.2275,3,8,64,335,0.0347,0.0,0.4576,1.2203,9.7627,0.9229,0.0,2024-07-09
17592,William Saliba,France,2034.02,MID,25.0,,,Arsenal,9.0,54.0,0,Available,1,6,0,586,0,2,0.1141,1,6,43,349,0.0175,0.0,0.1536,0.9215,6.6041,0.9562,1.0,2024-07-09
3761,Mike Maignan,France,2034.02,MID,,,,,,30.0,0,Available,1,6,0,592,0,0,0.0,0,0,20,134,0.0,0.0,0.0,0.0,3.0405,0.8121,,2024-07-09
8217,Kingsley Coman,France,2034.02,MID,30.0,,,Bayern Munich,9.5,57.0,0,Available,1,1,0,93,0,0,0.0,0,0,1,9,0.0,0.0,0.0,0.0,0.9677,0.9,,2024-06-21
33234,Georges Mikautadze,Georgia,1629.19,MID,,,,,,45.0,0,Available,1,4,0,350,3,6,2.025,5,0,26,55,0.5207,0.7714,1.2857,0.0,6.6857,0.7639,0.3889,2024-06-30
7087,Saba Lobzhanidze,Georgia,1629.19,MID,,,,,,30.0,0,Available,1,1,0,94,0,1,0.3065,0,0,1,0,0.2935,0.0,0.0,0.0,0.9574,0.0,,2024-06-22
41202,Giorgi Kochorashvili,Georgia,1629.19,MID,,,,,,30.0,0,Available,1,4,0,373,0,5,0.8158,2,6,29,160,0.1968,0.0,0.4826,1.4477,6.9973,0.9091,0.7143,2024-06-30
38229,Khvicha Kvaratskhelia,Georgia,1629.19,MID,,,,,,30.0,0,Available,1,4,0,349,1,6,0.5522,8,0,53,71,0.1424,0.2579,2.063,0.0,13.6676,0.7978,0.5,2024-06-30
44183,Zuriko Davitashvili,Georgia,1629.19,MID,,,,,,30.0,0,Available,1,4,0,340,0,2,0.1654999999999999,0,1,8,35,0.0438,0.0,0.0,0.2647,2.1176,0.8974,0.0,2024-06-30
102372,Budu Zivzivadze,Georgia,1629.19,MID,,,,,,30.0,0,Available,1,2,0,185,0,1,0.0572,0,0,0,3,0.0278,0.0,0.0,0.0,0.0,1.0,,2024-06-30
264017,Anzor Mekvabishvili,Georgia,1629.19,MID,,,,,,30.0,0,Available,1,3,0,272,0,2,0.081,0,4,12,74,0.0268,0.0,0.0,1.3235,3.9706,0.8409,,2024-06-26
23646,Giorgi Chakvetadze,Georgia,1629.19,MID,,,,,,30.0,0,Available,1,4,0,308,0,2,0.0779,3,1,25,77,0.0228,0.0,0.8766,0.2922,7.3052,0.8191,0.6667,2024-06-30
22242,Heorhii Tsitaishvili,Georgia,1629.19,MID,,,,,,30.0,0,Available,1,4,0,314,0,3,0.0721,1,1,16,49,0.0207,0.0,0.2866,0.2866,4.586,0.7313,0.3333,2024-06-30
48178,Luka Lochoshvili,Georgia,1629.19,MID,,,,,,30.0,0,Available,1,4,0,307,0,1,0.051,0,3,7,36,0.015,0.0,0.0,0.8795,2.0521,0.6792,,2024-06-30
25036,Otar Kakabadze,Georgia,1629.19,MID,,,,,,30.0,0,Available,1,4,0,361,0,1,0.013,2,4,22,125,0.0032,0.0,0.4986,0.9972,5.4848,0.7267,0.1429,2024-06-30
7655,Lasha Dvali,Georgia,1629.19,MID,,,,,,30.0,0,Available,1,4,0,372,0,0,0.0,0,0,12,122,0.0,0.0,0.0,0.0,2.9032,0.8531,,2024-06-30
7839,Guram Kashia,Georgia,1629.19,MID,,,,,,30.0,0,Available,1,4,0,370,0,0,0.0,0,3,11,101,0.0,0.0,0.0,0.7297,2.6757,0.8559,,2024-06-30
11335,Otar Kiteishvili,Georgia,1629.19,MID,,,,,,30.0,0,Available,1,2,0,131,0,0,0.0,1,4,5,44,0.0,0.0,0.687,2.7481,3.4351,0.8627,0.5,2024-06-30
16005,Solomon Kverkvelia,Georgia,1629.19,MID,,,,,,30.0,0,Available,1,3,0,258,0,0,0.0,0,0,3,54,0.0,0.0,0.0,0.0,1.0465,0.871,,2024-06-26
24284,Giorgi Kvilitaia,Georgia,1629.19,MID,,,,,,30.0,0,Available,1,1,0,93,0,0,0.0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.6667,,2024-06-22
46802,Nika Kvekveskiri,Georgia,1629.19,MID,,,,,,30.0,0,Available,1,1,0,91,0,0,0.0,0,1,1,14,0.0,0.0,0.0,0.989,0.989,0.875,,2024-06-30
102371,Giorgi Mamardashvili,Georgia,1629.19,MID,,,,,,30.0,0,Available,1,4,0,376,0,0,0.0,0,0,15,67,0.0,0.0,0.0,0.0,3.5904,0.5447,,2024-06-30
135844,Sandro Altunashvili,Georgia,1629.19,MID,,,,,,30.0,0,Available,1,2,0,185,0,0,0.0,0,0,3,13,0.0,0.0,0.0,0.0,1.4595,0.8667,0.0,2024-06-30
398886,Giorgi Gvelesiani,Georgia,1629.19,MID,,,,,,30.0,0,Available,1,3,0,246,0,0,0.0,0,1,5,26,0.0,0.0,0.0,0.3659,1.8293,0.65,,2024-06-30
8966,Kai Havertz,Germany,1946.73,MID,27.0,,,Chelsea,9.0,81.0,0,Available,1,5,0,397,2,19,3.7783,2,1,26,95,0.8565,0.4534,0.4534,0.2267,5.8942,0.8407,0.6,2024-07-05
39565,Jamal Musiala,Germany,1946.73,MID,23.0,,,Bayern Munich,9.5,57.0,0,Available,1,5,0,423,3,10,0.901,5,5,67,150,0.1917,0.6383,1.0638,1.0638,14.2553,0.8721,0.4762,2024-07-05
10287,İlkay Gündoğan,Germany,1946.73,MID,,,,,,30.0,0,Available,1,5,0,387,1,7,0.7461,2,1,23,145,0.1735,0.2326,0.4651,0.2326,5.3488,0.8631,0.5,2024-07-05
8546,Niclas Füllkrug,Germany,1946.73,MID,,,,,,30.0,0,Available,1,5,0,490,2,9,0.9147,7,0,4,30,0.168,0.3673,1.2857,0.0,0.7347,0.7317,0.0,2024-07-05
40724,Florian Wirtz,Germany,1946.73,MID,,,,,,30.0,0,Available,1,5,0,413,2,8,0.5753999999999999,7,2,49,169,0.1254,0.4358,1.5254,0.4358,10.678,0.8942,0.6364,2024-07-05
5562,Thomas Müller,Germany,1946.73,MID,,,,,,30.0,0,Available,1,2,0,216,0,1,0.2374,2,0,5,18,0.0989,0.0,0.8333,0.0,2.0833,0.6429,0.0,2024-07-05
9195,Robert Andrich,Germany,1946.73,MID,,,,,,30.0,0,Available,1,5,0,370,0,7,0.2757,3,2,18,209,0.0671,0.0,0.7297,0.4865,4.3784,0.8932,,2024-07-05
3053,Leroy Sané,Germany,1946.73,MID,,,,,,30.0,0,Available,1,5,0,410,0,7,0.282,2,0,26,58,0.0619,0.0,0.439,0.0,5.7073,0.8529,0.4615,2024-07-05
5579,Joshua Kimmich,Germany,1946.73,MID,31.0,,,Bayern Munich,9.5,57.0,0,Available,1,5,0,489,0,7,0.3097,15,5,63,367,0.057,0.0,2.7607,0.9202,11.5951,0.8929,0.0,2024-07-05
12407,Maximilian Mittelstädt,Germany,1946.73,MID,,,,,,30.0,0,Available,1,4,0,368,0,5,0.1455,4,2,33,186,0.0356,0.0,0.9783,0.4891,8.0707,0.8416,0.5,2024-07-05
3167,Antonio Rüdiger,Germany,1946.73,MID,33.0,,,Real Madrid,10.0,60.0,0,Available,1,5,0,488,0,4,0.1633,4,4,59,373,0.0301,0.0,0.7377,0.7377,10.8811,0.912,,2024-07-05
3097,Pascal Groß,Germany,1946.73,MID,,,,,,30.0,0,Available,1,1,0,92,0,1,0.0305,0,0,9,66,0.0298,0.0,0.0,0.0,8.8043,0.9429,,2024-06-14
5574,Toni Kroos,Germany,1946.73,MID,,,,,,30.0,0,Available,1,5,0,485,0,3,0.1548999999999999,15,7,59,489,0.0287,0.0,2.7835,1.299,10.9485,0.8972,0.0,2024-07-05
23614,Chris Führich,Germany,1946.73,MID,,,,,,30.0,0,Available,1,1,0,91,0,1,0.027,0,0,6,13,0.0267,0.0,0.0,0.0,5.9341,0.9286,1.0,2024-06-19
24118,Nico Schlotterbeck,Germany,1946.73,MID,27.0,,,Dortmund,5.0,30.0,0,Available,1,3,0,271,0,2,0.0696,2,4,17,81,0.0231,0.0,0.6642,1.3284,5.6458,0.9205,0.0,2024-07-05
8211,Benjamin Henrichs,Germany,1946.73,MID,,,,,,30.0,0,Available,1,1,0,92,0,1,0.0186,0,0,2,4,0.0182,0.0,0.0,0.0,1.9565,0.8,,2024-06-29
3493,Emre Can,Germany,1946.73,MID,,,,,,30.0,0,Available,1,4,0,317,1,1,0.05,1,0,7,66,0.0142,0.2839,0.2839,0.0,1.9874,0.9167,,2024-07-05
12034,David Raum,Germany,1946.73,MID,28.0,,,RB Leipzig,5.0,30.0,0,Available,1,3,0,228,0,1,0.0244,4,0,25,78,0.0096,0.0,1.5789,0.0,9.8684,0.7647,1.0,2024-07-05
8221,Jonathan Tah,Germany,1946.73,MID,,,,,,30.0,0,Available,1,4,0,324,0,1,0.0215,2,4,45,263,0.006,0.0,0.5556,1.1111,12.5,0.9495,,2024-07-05
5570,Manuel Neuer,Germany,1946.73,MID,40.0,,,Bayern Munich,9.5,57.0,0,Available,1,5,0,484,0,0,0.0,0,0,16,123,0.0,0.0,0.0,0.0,2.9752,0.8601,,2024-07-05
8538,Waldemar Anton,Germany,1946.73,MID,,,,,,30.0,0,Available,1,2,0,219,0,0,0.0,0,0,3,18,0.0,0.0,0.0,0.0,1.2329,0.8182,,2024-07-05
35242,Maximilian Beier,Germany,1946.73,MID,,,,,,30.0,0,Available,1,1,0,92,0,0,0.0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.5714,1.0,2024-06-23
131243,Deniz Undav,Germany,1946.73,MID,,,,,,30.0,0,Available,1,2,0,204,0,0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.5,,2024-07-05
33395,Ransford Königsdörffer,Ghana,1596.46,MID,,,,,,45.0,0,Available,1,1,0,61,0,3,0.7754,0,0,1,5,1.144,0.0,0.0,0.0,1.4754,1.0,1.0,2024-01-14
3450,Jordan Ayew,Ghana,1596.46,MID,35.0,,,Crystal Palace,5.0,45.0,0,Available,1,2,0,187,2,3,1.5865,3,2,13,37,0.7636,0.9626,1.4439,0.9626,6.2567,0.7708,0.4,2024-01-22
17033,Mohammed Kudus,Ghana,1596.46,MID,,,,,,30.0,0,Available,1,1,0,88,0,5,0.2348,0,0,13,23,0.2401,0.0,0.0,0.0,13.2955,0.8214,1.0,2024-01-22
16546,Joseph Paintsil,Ghana,1596.46,MID,,,,,,30.0,0,Available,1,2,0,110,0,1,0.2925,1,0,10,13,0.2393,0.0,0.8182,0.0,8.1818,0.65,0.8333,2024-01-22
6393,Iñaki Williams Arthuer,Ghana,1596.46,MID,,,,,,30.0,0,Available,1,1,0,98,0,1,0.0974,0,0,1,5,0.0894,0.0,0.0,0.0,0.9184,0.8333,0.0,2024-01-14
233463,Ernest Appiah Nuamah,Ghana,1596.46,MID,,,,,,30.0,0,Available,1,1,0,97,0,2,0.0771,0,1,7,7,0.0715,0.0,0.0,0.9278,6.4948,0.7,1.0,2024-01-14
2989,Alexander Djiku,Ghana,1596.46,MID,32.0,,,Strasbourg,5.0,30.0,0,Available,1,2,0,182,1,1,0.0974,0,3,8,53,0.0482,0.4945,0.0,1.4835,3.956,0.803,,2024-01-22
9286,Antoine Semenyo,Ghana,1596.46,MID,26.0,,,Bristol City,5.0,30.0,0,Available,1,2,0,132,0,1,0.0413,1,1,4,11,0.0282,0.0,0.6818,0.6818,2.7273,0.55,0.5,2024-01-22
30693,Majeed Ashimeru,Ghana,1596.46,MID,,,,,,30.0,0,Available,1,2,0,122,0,1,0.035,2,2,3,35,0.0258,0.0,1.4754,1.4754,2.2131,0.7609,,2024-01-22
24087,Iddrisu Baba Mohammed,Ghana,1596.46,MID,,,,,,30.0,0,Available,1,2,0,192,0,1,0.0436,2,3,8,49,0.0204,0.0,0.9375,1.4062,3.75,0.7778,,2024-01-22
3347,André Ayew Pelé,Ghana,1596.46,MID,,,,,,30.0,0,Available,1,2,0,190,0,0,0.0,1,0,1,17,0.0,0.0,0.4737,0.0,0.4737,0.7727,0.0,2024-01-22
3709,Daniel Amartey,Ghana,1596.46,MID,31.0,,,Leicester City,5.0,30.0,0,Available,1,1,0,94,0,0,0.0,0,0,1,2,0.0,0.0,0.0,0.0,0.9574,0.6667,,2024-01-22
12259,Denis Odoi,Ghana,1596.46,MID,38.0,,,Club Brugge,5.0,30.0,0,Available,1,2,0,169,0,0,0.0,0,1,8,51,0.0,0.0,0.0,0.5325,4.2604,0.7846,1.0,2024-01-22
23615,Gideon Mensah,Ghana,1596.46,MID,28.0,,,Auxerre,5.0,30.0,0,Available,1,2,0,193,0,0,0.0,3,5,12,69,0.0,0.0,1.399,2.3316,5.5959,0.7263,0.0,2024-01-22
30519,Mohamed Salisu,Ghana,1596.46,MID,,,,,,30.0,0,Available,1,2,0,194,0,0,0.0,0,4,17,60,0.0,0.0,0.0,1.8557,7.8866,0.7895,1.0,2024-01-22
31029,Salis Abdul Samed,Ghana,1596.46,MID,26.0,,,Lens,5.0,30.0,0,Available,1,2,0,194,0,0,0.0,0,3,9,31,0.0,0.0,0.0,1.3918,4.1753,0.8378,,2024-01-22
44225,Osman Bukari,Ghana,1596.46,MID,28.0,,,Red Star,5.0,30.0,0,Available,1,1,0,98,0,0,0.0,1,0,0,1,0.0,0.0,0.9184,0.0,0.0,0.5,,2024-01-14
45047,Alidu Seidu,Ghana,1596.46,MID,26.0,,,Clermont Foot,5.0,30.0,0,Available,1,1,0,85,0,0,0.0,0,1,1,1,0.0,0.0,0.0,1.0588,1.0588,0.3333,,2024-01-22
68757,Richard Ofori Antwi,Ghana,1596.46,MID,,,,,,30.0,0,Available,1,2,0,191,0,0,0.0,0,0,2,27,0.0,0.0,0.0,0.0,0.9424,0.675,,2024-01-22
12921,Barnabás Varga,Hungary,1745.68,MID,,,,,,30.0,0,Available,1,3,0,255,1,4,0.9389,1,1,2,26,0.3314,0.3529,0.3529,0.3529,0.7059,0.5098,0.0,2024-06-23
19316,Roland Sallai,Hungary,1745.68,MID,,,,,,30.0,0,Available,1,3,0,283,0,8,0.825,4,0,28,63,0.2624,0.0,1.2721,0.0,8.9046,0.7875,1.0,2024-06-23
389882,Kevin Csoboth,Hungary,1745.68,MID,,,,,,30.0,0,Available,1,2,0,193,1,2,0.4477,0,0,5,7,0.2088,0.4663,0.0,0.0,2.3316,0.7778,,2024-06-23
8509,Willi Orban,Hungary,1745.68,MID,,,,,,30.0,0,Available,1,3,0,282,0,3,0.5679000000000001,2,3,12,112,0.1812,0.0,0.6383,0.9574,3.8298,0.855,1.0,2024-06-23
21209,Dominik Szoboszlai,Hungary,1745.68,MID,,,,,,30.0,0,Available,1,3,0,287,0,6,0.2196,6,2,17,115,0.0689,0.0,1.8815,0.6272,5.331,0.7372,0.2727,2024-06-23
46376,Attila Szalai,Hungary,1745.68,MID,,,,,,30.0,0,Available,1,2,0,175,0,1,0.096,0,3,6,50,0.0494,0.0,0.0,1.5429,3.0857,0.8065,,2024-06-23
46789,Bendegúz Bolla,Hungary,1745.68,MID,,,,,,30.0,0,Available,1,3,0,250,0,3,0.0846,2,2,10,51,0.0305,0.0,0.72,0.72,3.6,0.7391,0.0,2024-06-23
42822,András Schäfer,Hungary,1745.68,MID,,,,,,30.0,0,Available,1,3,0,287,0,2,0.066,0,0,22,114,0.0207,0.0,0.0,0.0,6.899,0.8702,0.5556,2024-06-23
40920,Márton Dárdai,Hungary,1745.68,MID,,,,,,30.0,0,Available,1,3,0,261,0,1,0.0571,0,3,13,68,0.0197,0.0,0.0,1.0345,4.4828,0.7391,,2024-06-23
7162,Ádám Nagy,Hungary,1745.68,MID,,,,,,30.0,0,Available,1,3,0,228,0,1,0.0289,0,5,10,56,0.0114,0.0,0.0,1.9737,3.9474,0.8,,2024-06-23
3153,Ádám Lang,Hungary,1745.68,MID,,,,,,30.0,0,Available,1,1,0,45,0,0,0.0,0,2,0,13,0.0,0.0,0.0,4.0,0.0,0.6842,,2024-06-15
4286,Callum Styles,Hungary,1745.68,MID,,,,,,30.0,0,Available,1,1,0,60,0,0,0.0,2,0,4,19,0.0,0.0,3.0,0.0,6.0,0.7308,,2024-06-23
8524,Péter Gulácsi,Hungary,1745.68,MID,,,,,,30.0,0,Available,1,3,0,283,0,0,0.0,0,0,2,74,0.0,0.0,0.0,0.0,0.636,0.7789,,2024-06-23
11268,Attila Fiola,Hungary,1745.68,MID,,,,,,30.0,0,Available,1,2,0,182,0,0,0.0,1,0,8,53,0.0,0.0,0.4945,0.0,3.956,0.7794,0.5,2024-06-19
16502,László Kleinheisler,Hungary,1745.68,MID,,,,,,30.0,0,Available,1,3,0,257,0,0,0.0,0,2,3,16,0.0,0.0,0.0,0.7004,1.0506,0.9412,0.0,2024-06-23
31887,Endre Botka,Hungary,1745.68,MID,,,,,,30.0,0,Available,1,1,0,99,0,0,0.0,0,0,3,35,0.0,0.0,0.0,0.0,2.7273,0.8537,,2024-06-23
50329,Dániel Gazdag,Hungary,1745.68,MID,,,,,,30.0,0,Available,1,1,0,91,0,0,0.0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,1.0,,2024-06-19
73886,Zsolt Nagy,Hungary,1745.68,MID,,,,,,30.0,0,Available,1,2,0,192,0,0,0.0,0,0,3,4,0.0,0.0,0.0,0.0,1.4062,0.5,1.0,2024-06-23
89635,Milos Kerkez,Hungary,1745.68,MID,,,,,,30.0,0,Available,1,3,0,237,0,0,0.0,1,1,20,48,0.0,0.0,0.3797,0.3797,7.5949,0.6076,1.0,2024-06-23
264277,Martin Ádám,Hungary,1745.68,MID,,,,,,30.0,0,Available,1,3,0,287,0,0,0.0,1,0,3,11,0.0,0.0,0.3136,0.0,0.9408,0.6111,,2024-06-23
6963,Lorenzo Pellegrini,Italy,1853.8,MID,,,,,,30.0,0,Available,1,4,0,292,0,7,0.5025,5,3,21,92,0.1549,0.0,1.5411,0.9247,6.4726,0.8679,0.5,2024-06-29
